GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000100)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000100)
GO:0021522	spinal cord motor neuron differentiation	results_in_acquisition_of_features_of(CL:0000100)
GO:0021522	spinal cord motor neuron differentiation	results_in_acquisition_of_features_of(CL:0000100)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000101)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000101)
GO:0048934	peripheral nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000101)
GO:0048934	peripheral nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000101)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000101)
GO:0048934	peripheral nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000101)
GO:0060040	retinal bipolar neuron differentiation	results_in_acquisition_of_features_of(CL:0000103)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000108)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000108)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000108)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000110)
GO:0021895	cerebral cortex neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021879	forebrain neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021902	commitment of neuronal cell to specific neuron type in forebrain	results_in_acquisition_of_features_of(CL:0000117)
GO:0021533	cell differentiation in hindbrain	results_in_acquisition_of_features_of(CL:0000117)
GO:0021533	cell differentiation in hindbrain	results_in_acquisition_of_features_of(CL:0000117)
GO:0021533	cell differentiation in hindbrain	results_in_acquisition_of_features_of(CL:0000117)
GO:0021533	cell differentiation in hindbrain	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021773	striatal medium spiny neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021879	forebrain neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021953	central nervous system neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0021895	cerebral cortex neuron differentiation	results_in_acquisition_of_features_of(CL:0000117)
GO:0030182	neuron differentiation	results_in_acquisition_of_features_of(CL:0000120)
GO:0021707	cerebellar granule cell differentiation	results_in_acquisition_of_features_of(CL:0000120)
GO:0021702	cerebellar Purkinje cell differentiation	results_in_acquisition_of_features_of(CL:0000121)
GO:0021702	cerebellar Purkinje cell differentiation	results_in_acquisition_of_features_of(CL:0000121)
GO:0021702	cerebellar Purkinje cell differentiation	results_in_acquisition_of_features_of(CL:0000121)
GO:0010001	glial cell differentiation	results_in_acquisition_of_features_of(CL:0000127)
GO:0010001	glial cell differentiation	results_in_acquisition_of_features_of(CL:0000127)
GO:0048708	astrocyte differentiation	results_in_acquisition_of_features_of(CL:0000127)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000127)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0048709	oligodendrocyte differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0048709	oligodendrocyte differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0010001	glial cell differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0048709	oligodendrocyte differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0048709	oligodendrocyte differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0021529	spinal cord oligodendrocyte cell differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0048709	oligodendrocyte differentiation	results_in_acquisition_of_features_of(CL:0000128)
GO:0030855	epithelial cell differentiation	results_in_acquisition_of_features_of(CL:0000131)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000134)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000134)
GO:0048762	mesenchymal cell differentiation	results_in_acquisition_of_features_of(CL:0000134)
GO:0048762	mesenchymal cell differentiation	results_in_acquisition_of_features_of(CL:0000134)
GO:0048762	mesenchymal cell differentiation	results_in_acquisition_of_features_of(CL:0000134)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000135)
GO:0045598	regulation of fat cell differentiation	results_in_acquisition_of_features_of(CL:0000136)
GO:0045598	regulation of fat cell differentiation	results_in_acquisition_of_features_of(CL:0000136)
GO:0045444	fat cell differentiation	results_in_acquisition_of_features_of(CL:0000136)
GO:0045598	regulation of fat cell differentiation	results_in_acquisition_of_features_of(CL:0000136)
GO:0050872	white fat cell differentiation	results_in_acquisition_of_features_of(CL:0000136)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000138)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000138)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000138)
GO:0048469	cell maturation	results_in_acquisition_of_features_of(CL:0000145)
GO:0030318	melanocyte differentiation	results_in_acquisition_of_features_of(CL:0000148)
GO:0030318	melanocyte differentiation	results_in_acquisition_of_features_of(CL:0000148)
GO:0030318	melanocyte differentiation	results_in_acquisition_of_features_of(CL:0000148)
GO:0030318	melanocyte differentiation	results_in_acquisition_of_features_of(CL:0000148)
GO:0030318	melanocyte differentiation	results_in_acquisition_of_features_of(CL:0000148)
GO:0030857	negative regulation of epithelial cell differentiation	results_in_acquisition_of_features_of(CL:0000150)
GO:0030857	negative regulation of epithelial cell differentiation	results_in_acquisition_of_features_of(CL:0000150)
GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	results_in_acquisition_of_features_of(CL:0000151)
GO:0060528	secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	results_in_acquisition_of_features_of(CL:0000151)
GO:0060486	Clara cell differentiation	results_in_acquisition_of_features_of(CL:0000158)
GO:0030857	negative regulation of epithelial cell differentiation	results_in_acquisition_of_features_of(CL:0000160)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000160)
GO:0060480	lung goblet cell differentiation	results_in_acquisition_of_features_of(CL:0000160)
GO:0060480	lung goblet cell differentiation	results_in_acquisition_of_features_of(CL:0000160)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000160)
GO:0030857	negative regulation of epithelial cell differentiation	results_in_acquisition_of_features_of(CL:0000160)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000164)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000164)
GO:0021979	hypothalamus cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0021979	hypothalamus cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0021979	hypothalamus cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0061100	lung neuroendocrine cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0061102	stomach neuroendocrine cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0061103	carotid body glomus cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000165)
GO:0061104	adrenal chromaffin cell differentiation	results_in_acquisition_of_features_of(CL:0000166)
GO:0021979	hypothalamus cell differentiation	results_in_acquisition_of_features_of(CL:0000167)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000169)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000169)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000169)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000169)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000169)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000170)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000171)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000171)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000171)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000171)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000171)
GO:0021979	hypothalamus cell differentiation	results_in_acquisition_of_features_of(CL:0000172)
GO:0021892	cerebral cortex GABAergic interneuron differentiation	results_in_acquisition_of_features_of(CL:0000172)
GO:0021879	forebrain neuron differentiation	results_in_acquisition_of_features_of(CL:0000172)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000173)
GO:0033327	Leydig cell differentiation	results_in_acquisition_of_features_of(CL:0000178)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000178)
GO:0033327	Leydig cell differentiation	results_in_acquisition_of_features_of(CL:0000178)
GO:0033327	Leydig cell differentiation	results_in_acquisition_of_features_of(CL:0000178)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000178)
GO:0033327	Leydig cell differentiation	results_in_acquisition_of_features_of(CL:0000178)
GO:0070365	hepatocyte differentiation	results_in_acquisition_of_features_of(CL:0000182)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000182)
GO:0030154	cell differentiation	results_in_acquisition_of_features_of(CL:0000186)
GO:0055007	cardiac muscle cell differentiation	results_in_acquisition_of_features_of(CL:0000187)
GO:0014902	myotube differentiation	results_in_acquisition_of_features_of(CL:0000188)
GO:0014908	myotube differentiation involved in skeletal muscle regeneration	results_in_acquisition_of_features_of(CL:0000188)
