GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:0033128	negative regulation of histone phosphorylation	part_of(GO:0043987
GO:0036464	cytoplasmic ribonucleoprotein granule	part_of(GO:0044297)
GO:0005737	cytoplasm	part_of(GO:0044297)
GO:0031201	SNARE complex	part_of(GO:0044306)
GO:0032432	actin filament bundle	part_of(GO:0045177
GO:0016887	ATPase activity	part_of(GO:0045261)
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	part_of(GO:0045736)
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	part_of(GO:0045736)
GO:0050821	protein stabilization	part_of(GO:0045944)
GO:0031902	late endosome membrane	part_of(GO:0048471
GO:0005770	late endosome	part_of(GO:0048471)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0050830)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0050852
GO:0051930	regulation of sensory perception of pain	part_of(GO:0050965
GO:0051930	regulation of sensory perception of pain	part_of(GO:0050965)
GO:0051930	regulation of sensory perception of pain	part_of(GO:0050976
GO:0006468	protein phosphorylation	part_of(GO:0051443)
GO:0004674	protein serine/threonine kinase activity	part_of(GO:0051443)
GO:0018105	peptidyl-serine phosphorylation	part_of(GO:0051443)
GO:0018108	peptidyl-tyrosine phosphorylation	part_of(GO:0051444)
GO:0032091	negative regulation of protein binding	part_of(GO:0051444)
GO:0005739	mitochondrion	part_of(GO:0051882)
GO:1903214	regulation of protein targeting to mitochondrion	part_of(GO:0051882)
GO:0045211	postsynaptic membrane	part_of(GO:0060077)
GO:0045893	positive regulation of transcription, DNA-templated	part_of(GO:0060174)
GO:0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein	part_of(GO:0060337)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0060337)
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	part_of(GO:0060565)
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	part_of(GO:0061406)
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	part_of(GO:0061406)
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	part_of(GO:0061406)
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	part_of(GO:0061406)
GO:0006379	mRNA cleavage	part_of(GO:0070054)
GO:0004521	endoribonuclease activity	part_of(GO:0070054)
GO:1903208	negative regulation of hydrogen peroxide-induced neuron death	part_of(GO:0070301)
GO:0006897	endocytosis	part_of(GO:0070301)
GO:0001934	positive regulation of protein phosphorylation	part_of(GO:0070372)
GO:0060100	positive regulation of phagocytosis, engulfment	part_of(GO:0071222)
GO:2000630	positive regulation of miRNA metabolic process	part_of(GO:0071316
GO:0033138	positive regulation of peptidyl-serine phosphorylation	part_of(GO:0071320)
GO:0035591	signaling adaptor activity	part_of(GO:0071333)
GO:0036289	peptidyl-serine autophosphorylation	part_of(GO:0071333)
GO:1901142	insulin metabolic process	part_of(GO:0071333)
GO:0033137	negative regulation of peptidyl-serine phosphorylation	part_of(GO:0071333)
GO:0002408	myeloid dendritic cell chemotaxis	part_of(GO:0071345)
GO:0051603	proteolysis involved in cellular protein catabolic process	part_of(GO:0071347
GO:2000630	positive regulation of miRNA metabolic process	part_of(GO:0071354
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0071354)
GO:0051603	proteolysis involved in cellular protein catabolic process	part_of(GO:0071356
GO:0043539	protein serine/threonine kinase activator activity	part_of(GO:0071364)
GO:0045860	positive regulation of protein kinase activity	part_of(GO:0071364)
GO:0045860	positive regulation of protein kinase activity	part_of(GO:0071364)
GO:2000630	positive regulation of miRNA metabolic process	part_of(GO:0071375
GO:0071733	transcriptional activation by promoter-enhancer looping	part_of(GO:0071392
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:0071392
GO:1903715	regulation of aerobic respiration	part_of(GO:0071456
GO:1903599	positive regulation of mitochondrion degradation	part_of(GO:0071456
GO:0010508	positive regulation of autophagy	part_of(GO:0071456
GO:0010508	positive regulation of autophagy	part_of(GO:0071456
GO:0010508	positive regulation of autophagy	part_of(GO:0071456
GO:2000378	negative regulation of reactive oxygen species metabolic process	part_of(GO:0071456)
GO:0043066	negative regulation of apoptotic process	part_of(GO:0071456)
GO:0032460	negative regulation of protein oligomerization	part_of(GO:0071456)
GO:2000773	negative regulation of cellular senescence	part_of(GO:0071456)
GO:0035307	positive regulation of protein dephosphorylation	part_of(GO:0071456)
GO:0010629	negative regulation of gene expression	part_of(GO:0071456)
GO:0005515	protein binding	part_of(GO:0071456)
GO:0010507	negative regulation of autophagy	part_of(GO:0071456)
GO:0010508	positive regulation of autophagy	part_of(GO:0071456)
GO:0033138	positive regulation of peptidyl-serine phosphorylation	part_of(GO:0071456)
GO:0032793	positive regulation of CREB transcription factor activity	part_of(GO:0071456)
GO:0009650	UV protection	part_of(GO:0071493)
GO:1902749	regulation of cell cycle G2/M phase transition	part_of(GO:0071494)
GO:0031954	positive regulation of protein autophosphorylation	part_of(GO:0071494)
GO:0070372	regulation of ERK1 and ERK2 cascade	part_of(GO:0071494)
GO:0043406	positive regulation of MAP kinase activity	part_of(GO:0071494)
GO:0006809	nitric oxide biosynthetic process	part_of(GO:0071499)
GO:0045429	positive regulation of nitric oxide biosynthetic process	part_of(GO:0071499)
GO:0045429	positive regulation of nitric oxide biosynthetic process	part_of(GO:0071499)
GO:1903038	negative regulation of leukocyte cell-cell adhesion	part_of(GO:0071499)
GO:0010629	negative regulation of gene expression	part_of(GO:0071560)
GO:0010629	negative regulation of gene expression	part_of(GO:0071560)
GO:2000279	negative regulation of DNA biosynthetic process	part_of(GO:0071773)
GO:0005884	actin filament	part_of(GO:0071944)
GO:0033128	negative regulation of histone phosphorylation	part_of(GO:0072355)
GO:0036064	ciliary basal body	part_of(GO:0072372)
GO:0005222	intracellular cAMP activated cation channel activity	part_of(GO:0086015)
GO:0071320	cellular response to cAMP	part_of(GO:0086015)
GO:0070374	positive regulation of ERK1 and ERK2 cascade	part_of(GO:0097028)
GO:0043524	negative regulation of neuron apoptotic process	part_of(GO:0097237)
GO:0043524	negative regulation of neuron apoptotic process	part_of(GO:0097237)
GO:1990163	ATP-dependent four-way junction helicase activity	part_of(GO:0097373)
GO:0043140	ATP-dependent 3'-5' DNA helicase activity	part_of(GO:0097373)
GO:0009986	cell surface	part_of(GO:0097450)
GO:0044306	neuron projection terminus	part_of(GO:0097457)
GO:0003697	single-stranded DNA binding	part_of(GO:0097505)
GO:0043142	single-stranded DNA-dependent ATPase activity	part_of(GO:0097505)
GO:0005737	cytoplasm	part_of(GO:0098595)
GO:0036487	nitric-oxide synthase inhibitor activity	part_of(GO:0098736
GO:0051001	negative regulation of nitric-oxide synthase activity	part_of(GO:0098736)
GO:0005739	mitochondrion	part_of(GO:0098779)
GO:0031396	regulation of protein ubiquitination	part_of(GO:0098779)
GO:0031396	regulation of protein ubiquitination	part_of(GO:0098779)
GO:0031438	negative regulation of mRNA cleavage	part_of(GO:1900102)
GO:0031438	negative regulation of mRNA cleavage	part_of(GO:1900102)
GO:0031438	negative regulation of mRNA cleavage	part_of(GO:1900102)
GO:0032481	positive regulation of type I interferon production	part_of(GO:1900246)
GO:0051001	negative regulation of nitric-oxide synthase activity	part_of(GO:1901205)
GO:0036487	nitric-oxide synthase inhibitor activity	part_of(GO:1901205)
GO:0000187	activation of MAPK activity	part_of(GO:1901215)
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	part_of(GO:1901215)
GO:2001234	negative regulation of apoptotic signaling pathway	part_of(GO:1902065)
GO:0004674	protein serine/threonine kinase activity	part_of(GO:1902176)
GO:0018105	peptidyl-serine phosphorylation	part_of(GO:1902176)
GO:0071862	protein phosphatase type 1 activator activity	part_of(GO:1902310)
GO:0005515	protein binding	part_of(GO:1903070)
GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	part_of(GO:1903122)
GO:1903214	regulation of protein targeting to mitochondrion	part_of(GO:1903146
GO:0005515	protein binding	part_of(GO:1903178)
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	part_of(GO:1903204
GO:0042137	sequestering of neurotransmitter	part_of(GO:1903427)
GO:0005515	protein binding	part_of(GO:1903599
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:1903788)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	part_of(GO:1903788)
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	part_of(GO:1903984)
GO:0070528	protein kinase C signaling	part_of(GO:1990182)
GO:0003700	sequence-specific DNA binding transcription factor activity	part_of(GO:1990440)
GO:0003700	sequence-specific DNA binding transcription factor activity	part_of(GO:1990440)
GO:0019888	protein phosphatase regulator activity	part_of(GO:1990441)
GO:0030674	protein binding, bridging	part_of(GO:2000060)
GO:0005085	guanyl-nucleotide exchange factor activity	part_of(GO:2000784)
GO:0005576	extracellular region	part_of(UBERON:0000006)
GO:0005622	intracellular	part_of(UBERON:0000006)
GO:0005737	cytoplasm	part_of(UBERON:0000006)
GO:0043231	intracellular membrane-bounded organelle	part_of(UBERON:0000006)
GO:0005615	extracellular space	part_of(UBERON:0000006)
GO:0005737	cytoplasm	part_of(UBERON:0000006)
GO:0005777	peroxisome	part_of(UBERON:0000007)
GO:0005737	cytoplasm	part_of(UBERON:0000007)
GO:0048471	perinuclear region of cytoplasm	part_of(UBERON:0000007)
GO:0005782	peroxisomal matrix	part_of(UBERON:0000007)
GO:0005623	cell	part_of(UBERON:0000007)
GO:0005782	peroxisomal matrix	part_of(UBERON:0000007)
GO:0033268	node of Ranvier	part_of(UBERON:0000010)
GO:0043209	myelin sheath	part_of(UBERON:0000010)
GO:0005901	caveola	part_of(UBERON:0000014
GO:0005901	caveola	part_of(UBERON:0000014
GO:0005737	cytoplasm	part_of(UBERON:0000016)
GO:0005634	nucleus	part_of(UBERON:0000016)
GO:0005930	axoneme	part_of(UBERON:0000019)
GO:0036064	ciliary basal body	part_of(UBERON:0000019)
GO:0005782	peroxisomal matrix	part_of(UBERON:0000044)
GO:0005782	peroxisomal matrix	part_of(UBERON:0000044)
GO:0005623	cell	part_of(UBERON:0000045
GO:0005634	nucleus	part_of(UBERON:0000056)
GO:0005634	nucleus	part_of(UBERON:0000056)
GO:0005634	nucleus	part_of(UBERON:0000056)
GO:0005615	extracellular space	part_of(UBERON:0000059)
GO:0016324	apical plasma membrane	part_of(UBERON:0000074)
GO:0045121	membrane raft	part_of(UBERON:0000074)
GO:0005604	basement membrane	part_of(UBERON:0000082)
GO:0005737	cytoplasm	part_of(UBERON:0000082)
GO:0005737	cytoplasm	part_of(UBERON:0000086
GO:0005634	nucleus	part_of(UBERON:0000087)
GO:0005886	plasma membrane	part_of(UBERON:0000160
GO:0005737	cytoplasm	part_of(UBERON:0000160)
GO:0031982	vesicle	part_of(UBERON:0000160)
GO:0005886	plasma membrane	part_of(UBERON:0000160)
GO:0005622	intracellular	part_of(UBERON:0000178
GO:0070062	extracellular exosome	part_of(UBERON:0000178)
GO:0005623	cell	part_of(UBERON:0000178)
GO:0016324	apical plasma membrane	part_of(UBERON:0000201)
GO:0016323	basolateral plasma membrane	part_of(UBERON:0000201)
GO:0005623	cell	part_of(UBERON:0000204
GO:0005615	extracellular space	part_of(UBERON:0000317)
GO:0005634	nucleus	part_of(UBERON:0000317)
GO:0016323	basolateral plasma membrane	part_of(UBERON:0000317)
GO:0005737	cytoplasm	part_of(UBERON:0000344
GO:0098592	cytoplasmic side of apical plasma membrane	part_of(UBERON:0000344
GO:0005737	cytoplasm	part_of(UBERON:0000362)
GO:0005890	sodium:potassium-exchanging ATPase complex	part_of(UBERON:0000362)
GO:0005634	nucleus	part_of(UBERON:0000362)
GO:0005634	nucleus	part_of(UBERON:0000365)
GO:0005634	nucleus	part_of(UBERON:0000365)
GO:0002011	morphogenesis of an epithelial sheet	part_of(UBERON:0000365)
GO:0005634	nucleus	part_of(UBERON:0000371)
GO:0005782	peroxisomal matrix	part_of(UBERON:0000423)
GO:0005737	cytoplasm	part_of(UBERON:0000428)
GO:0005634	nucleus	part_of(UBERON:0000435
GO:0005777	peroxisome	part_of(UBERON:0000473
GO:0005634	nucleus	part_of(UBERON:0000473
GO:0005777	peroxisome	part_of(UBERON:0000473
GO:0005777	peroxisome	part_of(UBERON:0000473
GO:0016020	membrane	part_of(UBERON:0000473
GO:0005634	nucleus	part_of(UBERON:0000473)
GO:0005623	cell	part_of(UBERON:0000473)
GO:0005737	cytoplasm	part_of(UBERON:0000473)
GO:0005737	cytoplasm	part_of(UBERON:0000473)
GO:0005737	cytoplasm	part_of(UBERON:0000473)
GO:0005737	cytoplasm	part_of(UBERON:0000473)
GO:0005777	peroxisome	part_of(UBERON:0000473)
GO:0005623	cell	part_of(UBERON:0000473)
GO:0005623	cell	part_of(UBERON:0000473)
GO:0005777	peroxisome	part_of(UBERON:0000473)
GO:0016020	membrane	part_of(UBERON:0000473)
GO:0048471	perinuclear region of cytoplasm	part_of(UBERON:0000473)
GO:0005737	cytoplasm	part_of(UBERON:0000483
GO:0098592	cytoplasmic side of apical plasma membrane	part_of(UBERON:0000483
GO:0005604	basement membrane	part_of(UBERON:0000483)
GO:0030017	sarcomere	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005859	muscle myosin complex	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0005604	basement membrane	part_of(UBERON:0000922
GO:0000790	nuclear chromatin	part_of(UBERON:0000922)
GO:0005604	basement membrane	part_of(UBERON:0000922)
GO:0000790	nuclear chromatin	part_of(UBERON:0000925)
GO:0005634	nucleus	part_of(UBERON:0000925)
GO:0005737	cytoplasm	part_of(UBERON:0000925)
GO:0005634	nucleus	part_of(UBERON:0000926
GO:0005623	cell	part_of(UBERON:0000935
GO:0005623	cell	part_of(UBERON:0000945
GO:0005615	extracellular space	part_of(UBERON:0000945)
GO:0071953	elastic fiber	part_of(UBERON:0000947)
GO:0005623	cell	part_of(UBERON:0000948
GO:0030018	Z disc	part_of(UBERON:0000948
GO:0005901	caveola	part_of(UBERON:0000948
GO:0005623	cell	part_of(UBERON:0000948
GO:0005890	sodium:potassium-exchanging ATPase complex	part_of(UBERON:0000948
GO:0005634	nucleus	part_of(UBERON:0000948)
GO:0005829	cytosol	part_of(UBERON:0000948)
GO:0005886	plasma membrane	part_of(UBERON:0000948)
GO:0031430	M band	part_of(UBERON:0000948)
GO:0034704	calcium channel complex	part_of(UBERON:0000948)
GO:0005515	protein binding	part_of(UBERON:0000948)
GO:0005739	mitochondrion	part_of(UBERON:0000948)
GO:0033017	sarcoplasmic reticulum membrane	part_of(UBERON:0000948)
GO:0005737	cytoplasm	part_of(UBERON:0000948)
GO:0005891	voltage-gated calcium channel complex	part_of(UBERON:0000948)
GO:0014704	intercalated disc	part_of(UBERON:0000948)
GO:0016529	sarcoplasmic reticulum	part_of(UBERON:0000948)
GO:0042383	sarcolemma	part_of(UBERON:0000948)
GO:0005739	mitochondrion	part_of(UBERON:0000948)
GO:0008076	voltage-gated potassium channel complex	part_of(UBERON:0000948)
GO:0030018	Z disc	part_of(UBERON:0000948)
GO:0050998	nitric-oxide synthase binding	part_of(UBERON:0000948)
GO:0005634	nucleus	part_of(UBERON:0000948)
GO:0030315	T-tubule	part_of(UBERON:0000948)
GO:0048471	perinuclear region of cytoplasm	part_of(UBERON:0000948)
GO:0005623	cell	part_of(UBERON:0000955
GO:0005737	cytoplasm	part_of(UBERON:0000955
GO:0097449	astrocyte projection	part_of(UBERON:0000955
GO:0005856	cytoskeleton	part_of(UBERON:0000955
GO:0000151	ubiquitin ligase complex	part_of(UBERON:0000955)
GO:0005829	cytosol	part_of(UBERON:0000955)
GO:0008021	synaptic vesicle	part_of(UBERON:0000955)
GO:0044297	cell body	part_of(UBERON:0000955)
GO:0044297	cell body	part_of(UBERON:0000955)
GO:0097418	neurofibrillary tangle	part_of(UBERON:0000955)
GO:0005737	cytoplasm	part_of(UBERON:0000955)
GO:0005739	mitochondrion	part_of(UBERON:0000955)
GO:0005768	endosome	part_of(UBERON:0000955)
GO:0005886	plasma membrane	part_of(UBERON:0000955)
GO:0005623	cell	part_of(UBERON:0000955)
GO:0005758	mitochondrial intermembrane space	part_of(UBERON:0000955)
GO:0005783	endoplasmic reticulum	part_of(UBERON:0000955)
GO:0030424	axon	part_of(UBERON:0000955)
GO:0005739	mitochondrion	part_of(UBERON:0000955)
